date,stock_code,stock_name,close,volume,turnover,ema20,ema60,ema120,signal_type,entry_date,d,r20,scenario,market_cap
2026-04-28,2308,台達電,2125.0,15038642.0,319.57,1823.2,1527.45,1324.37,gap,2026-04-08,14,0.69,A,5519779512500
2026-04-28,2301,光寶科,172.5,23859971.0,41.16,163.61,162.04,161.07,surge,2026-04-08,14,0.847,A,399528595500
2026-04-28,2376,技嘉,281.5,5090754.0,14.33,266.92,250.02,244.95,surge,2026-04-08,14,0.81,A,188573725350
2026-04-28,7769,鴻勁,5100.0,1281018.0,65.33,4459.93,4100.78,3782.48,surge,2026-04-01,17,0.719,A,917643000000
2026-04-28,1303,南亞,89.5,98079736.0,87.78,85.43,79.92,73.01,surge,2026-03-30,19,0.829,A,709808533200
2026-04-29,2337,旺宏,167.0,356096402.0,594.68,139.3,117.14,92.8,gap,2026-04-28,1,0.813,A,330878569600
2026-04-29,2454,聯發科,2575.0,13156720.0,338.79,2058.87,1798.48,1633.62,surge,2026-04-28,1,0.704,A,4130073915000
2026-04-29,6669,緯穎,4845.0,2259554.0,109.48,4160.35,3977.18,4014.34,gap,2026-04-27,2,0.777,B,900398676000
2026-04-29,2383,台光電,4440.0,3600136.0,159.85,3795.33,2971.79,2439.76,surge,2026-04-24,3,0.769,A,1590945684000
2026-04-29,2368,金像電,1360.0,5672136.0,77.14,1190.57,980.63,846.94,surge,2026-04-24,3,0.795,A,694319304000
2026-04-29,3189,景碩,508.0,24948151.0,126.74,435.07,346.35,279.24,surge,2026-04-24,3,0.768,A,232050336000
2026-04-29,2345,智邦,2210.0,4561794.0,100.82,1982.01,1658.21,1435.79,surge,2026-04-21,6,0.809,A,1240070559000
2026-04-29,3443,創意,4120.0,626209.0,25.8,3393.91,2850.59,2601.23,surge,2026-04-20,7,0.65,A,552129028000
2026-04-29,6515,穎崴,10185.0,183432.0,18.68,9277.42,7190.87,5621.14,surge,2026-04-16,9,0.764,A,367083696000
2026-04-29,2303,聯電,74.5,120372117.0,89.68,68.98,63.16,58.5,gap,2026-04-16,9,0.79,A,937100082700
2026-04-29,2308,台達電,2165.0,12261414.0,265.46,1855.75,1548.35,1338.27,gap,2026-04-08,15,0.673,A,5623681244500
2026-04-29,2301,光寶科,172.0,21954424.0,37.76,164.41,162.37,161.25,surge,2026-04-08,15,0.843,A,398370541600
2026-04-29,2376,技嘉,272.5,7261839.0,19.79,267.45,250.76,245.41,surge,2026-04-08,15,0.832,A,182544725250
2026-04-29,2059,川湖,4160.0,968800.0,40.3,3677.64,3491.42,3453.2,surge,2026-04-01,18,0.797,A,396435936000
2026-04-29,7769,鴻勁,5220.0,1310824.0,68.43,4532.32,4137.48,3806.24,surge,2026-04-01,18,0.691,A,939234600000
2026-04-30,2454,聯發科,2610.0,17532158.0,457.59,2111.36,1825.09,1649.75,surge,2026-04-28,2,0.701,A,4186210842000
2026-04-30,6669,緯穎,4675.0,2198340.0,102.77,4209.36,4000.06,4025.26,gap,2026-04-27,3,0.81,B,868805740000
2026-04-30,2383,台光電,4545.0,3472525.0,157.83,3866.73,3023.37,2474.56,surge,2026-04-24,4,0.76,A,1628569399500
2026-04-30,2368,金像電,1390.0,4979385.0,69.21,1209.56,994.05,855.91,surge,2026-04-24,4,0.786,A,709635171000
2026-04-30,3189,景碩,528.0,49392113.0,260.79,443.92,352.31,283.35,surge,2026-04-24,4,0.744,A,241186176000
2026-04-30,2345,智邦,2280.0,3775578.0,86.08,2010.39,1678.6,1449.75,surge,2026-04-21,7,0.789,A,1279348812000
2026-04-30,3443,創意,4260.0,1038809.0,44.25,3476.39,2896.8,2628.65,surge,2026-04-20,8,0.636,A,570890694000
2026-04-30,6515,穎崴,10385.0,182992.0,19.0,9382.91,7295.6,5699.88,surge,2026-04-16,10,0.751,A,374292016000
2026-04-30,2303,聯電,77.3,333288108.0,257.63,69.77,63.63,58.81,gap,2026-04-16,10,0.763,A,972319951580
2026-04-30,2308,台達電,2165.0,14060511.0,304.41,1885.2,1568.57,1351.93,gap,2026-04-08,16,0.67,A,5623681244500
2026-04-30,2376,技嘉,273.0,5636066.0,15.39,267.98,251.49,245.86,surge,2026-04-08,16,0.829,A,182879669700
2026-04-30,2059,川湖,3910.0,1278072.0,49.97,3699.77,3505.14,3460.75,surge,2026-04-01,19,0.812,A,372611661000
2026-04-30,7769,鴻勁,4945.0,1413854.0,69.92,4571.62,4163.95,3825.06,surge,2026-04-01,19,0.709,A,889753850000
2026-05-04,2360,致茂,2310.0,6653939.0,153.71,1950.54,1605.21,1339.44,surge,2026-05-04,0,0.828,A,982317567000
2026-05-04,2345,智邦,2505.0,4412365.0,110.53,2057.5,1705.69,1467.19,surge,2026-05-04,0,0.788,A,1405600339500
2026-05-04,3443,創意,4685.0,1595186.0,74.73,3591.5,2955.43,2662.64,surge,2026-05-04,0,0.703,A,627845751500
2026-05-04,2454,聯發科,2870.0,4019865.0,115.37,2183.61,1859.35,1669.92,gap,2026-05-04,0,0.684,A,4603228014000
2026-05-04,2449,京元電子,332.5,30326432.0,100.84,289.54,282.76,266.76,gap,2026-05-04,0,0.848,A,406562745750
2026-05-04,7769,鴻勁,5380.0,1639624.0,88.21,4648.61,4203.82,3850.76,surge,2026-05-04,0,0.829,A,968023400000
2026-05-04,6669,緯穎,4860.0,2475286.0,120.3,4271.33,4028.26,4039.06,gap,2026-04-27,4,0.785,B,903186288000
2026-05-04,2383,台光電,4755.0,3046320.0,144.85,3951.32,3080.15,2512.25,surge,2026-04-24,5,0.739,A,1703816830500
2026-05-04,2368,金像電,1440.0,4541472.0,65.4,1231.51,1008.67,865.57,surge,2026-04-24,5,0.769,A,735161616000
2026-05-04,3189,景碩,531.0,24877312.0,132.1,452.21,358.16,287.45,surge,2026-04-24,5,0.749,A,242556552000
2026-05-04,6515,穎崴,10700.0,205376.0,21.98,9508.34,7407.22,5782.52,surge,2026-04-16,11,0.735,A,385645120000
2026-05-04,2303,聯電,81.2,242174345.0,196.65,70.86,64.2,59.18,gap,2026-04-16,11,0.73,A,1021376197520
2026-05-04,2308,台達電,2220.0,12649019.0,280.81,1917.09,1589.93,1366.28,gap,2026-04-08,17,0.664,A,5766546126000
2026-05-04,2301,光寶科,171.5,36940897.0,63.35,165.22,162.78,161.5,surge,2026-04-08,17,0.845,A,397212487700
2026-05-04,2376,技嘉,279.0,6508646.0,18.16,269.03,252.39,246.41,surge,2026-04-08,17,0.815,A,186899003100
2026-05-05,2408,南亞科,256.5,207567196.0,532.41,225.72,227.66,214.61,surge,2026-05-05,0,0.846,A,794798056350
2026-05-05,2454,聯發科,3155.0,10091886.0,318.4,2276.13,1901.83,1694.47,gap,2026-05-05,0,0.644,A,5060342991000
2026-05-05,2345,智邦,2495.0,3474551.0,86.69,2099.16,1731.57,1484.18,surge,2026-05-04,1,0.797,A,1399989160500
2026-05-05,3443,創意,4835.0,4179087.0,202.06,3709.93,3017.05,2698.54,surge,2026-05-04,1,0.691,A,647947536500
2026-05-05,2449,京元電子,354.0,60762678.0,215.1,295.68,285.1,268.2,gap,2026-05-04,1,0.797,A,432851765400
2026-05-05,7769,鴻勁,5600.0,1451459.0,81.28,4739.22,4249.6,3879.67,surge,2026-05-04,1,0.802,A,1007608000000
2026-05-05,6669,緯穎,4755.0,2117538.0,100.69,4317.39,4052.08,4050.89,gap,2026-04-27,5,0.808,A,883673004000
2026-05-05,2383,台光電,4730.0,2020545.0,95.57,4025.48,3134.24,2548.91,surge,2026-04-24,6,0.752,A,1694858803000
2026-05-05,2368,金像電,1480.0,3705312.0,54.84,1255.17,1024.13,875.72,surge,2026-04-24,6,0.757,A,755582772000
2026-05-05,3189,景碩,527.0,15100395.0,79.58,459.34,363.7,291.41,surge,2026-04-24,6,0.764,A,240729384000
2026-05-05,6515,穎崴,10055.0,376752.0,37.88,9560.41,7494.03,5853.14,surge,2026-04-16,12,0.79,A,362398288000
2026-05-05,2303,聯電,83.1,173093862.0,143.84,72.02,64.82,59.58,gap,2026-04-16,12,0.716,A,1045275394259
2026-05-05,2308,台達電,2165.0,10559120.0,228.6,1940.7,1608.78,1379.48,gap,2026-04-08,18,0.68,A,5623681244500
2026-05-05,2301,光寶科,171.0,16969753.0,29.02,165.77,163.05,161.65,surge,2026-04-08,18,0.841,A,396054433800
2026-05-05,2376,技嘉,279.5,4539828.0,12.69,270.03,253.28,246.96,surge,2026-04-08,18,0.806,A,187233947550
2026-05-06,2408,南亞科,282.0,149468917.0,421.5,231.08,229.44,215.72,gap,2026-05-06,0,0.78,A,873813067800
2026-05-06,2337,旺宏,172.0,258575938.0,444.75,146.46,122.56,97.16,surge,2026-05-06,0,0.836,A,340785113600
2026-05-06,2303,聯電,91.4,256466477.0,234.41,73.87,65.69,60.1,gap,2026-05-06,0,0.77,A,1149677148440
2026-05-06,2454,聯發科,3430.0,39638460.0,1359.6,2386.02,1951.93,1723.16,surge,2026-05-06,0,0.617,A,5501418846000
2026-05-06,2344,華邦電,108.5,241792428.0,262.34,95.13,96.75,90.66,gap,2026-05-06,0,0.845,A,488250021700
2026-05-06,2360,致茂,2345.0,6415650.0,150.45,2012.62,1649.43,1370.61,surge,2026-05-04,2,0.831,A,997201166500
2026-05-06,2345,智邦,2485.0,6256364.0,155.47,2135.91,1756.27,1500.72,surge,2026-05-04,2,0.81,A,1394377981500
2026-05-06,3443,創意,4955.0,4890790.0,242.34,3828.51,3080.59,2735.84,surge,2026-05-04,2,0.686,A,664028964500
2026-05-06,7769,鴻勁,5705.0,1442242.0,82.28,4831.2,4297.32,3909.84,surge,2026-05-04,2,0.794,A,1026500650000
2026-05-06,6669,緯穎,4970.0,2694820.0,133.93,4379.54,4082.18,4066.08,gap,2026-04-27,6,0.779,A,923628776000
2026-05-06,2383,台光電,4950.0,3737170.0,184.99,4113.53,3193.77,2588.59,surge,2026-04-24,7,0.731,A,1773689445000
2026-05-06,2368,金像電,1445.0,6284760.0,90.81,1273.25,1037.93,885.13,surge,2026-04-24,7,0.786,A,737714260500
2026-05-06,6515,穎崴,10130.0,490717.0,49.71,9614.65,7580.45,5923.84,surge,2026-04-16,13,0.803,A,365101408000
2026-05-06,2308,台達電,2210.0,15562046.0,343.92,1966.35,1628.5,1393.21,gap,2026-04-08,19,0.686,A,5740570693000
2026-05-07,2059,川湖,4840.0,448657.0,21.71,3928.08,3613.07,3519.02,gap,2026-05-07,0,0.772,A,461237964000
2026-05-07,3443,創意,5450.0,2180365.0,118.83,3982.93,3158.28,2780.7,surge,2026-05-07,0,0.672,A,730364855000
2026-05-07,2395,研華,444.0,9165942.0,40.7,373.27,344.08,324.04,surge,2026-05-07,0,0.817,A,385504998000
2026-05-07,2301,光寶科,203.5,53993413.0,109.88,171.02,165.07,162.72,surge,2026-05-07,0,0.816,A,471327937300
2026-05-07,2344,華邦電,114.0,338649833.0,386.06,96.92,97.32,91.05,gap,2026-05-06,1,0.806,A,513000022800
2026-05-07,2454,聯發科,3420.0,8465341.0,289.51,2484.49,2000.07,1751.2,surge,2026-05-06,1,0.629,A,5485379724000
2026-05-07,2408,南亞科,287.0,197355586.0,566.41,236.41,231.33,216.9,gap,2026-05-06,1,0.769,A,889306207300
2026-05-07,2303,聯電,96.5,325904228.0,314.5,76.02,66.7,60.7,gap,2026-05-06,1,0.736,A,1213827623900
2026-05-07,2360,致茂,2325.0,4128219.0,95.98,2042.37,1671.58,1386.39,surge,2026-05-04,3,0.848,A,988696252500
2026-05-07,2345,智邦,2560.0,3820023.0,97.79,2176.3,1782.62,1518.23,surge,2026-05-04,3,0.795,A,1436461824000
2026-05-07,2449,京元電子,339.0,30225784.0,102.47,302.63,288.24,270.35,gap,2026-05-04,3,0.839,A,414510588900
2026-05-07,7769,鴻勁,5835.0,758227.0,44.24,4926.8,4347.73,3941.67,surge,2026-05-04,3,0.781,A,1049891550000
2026-05-07,6669,緯穎,4880.0,2032564.0,99.19,4427.21,4108.34,4079.53,gap,2026-04-27,7,0.801,A,906903104000
2026-05-07,3189,景碩,492.5,21099853.0,103.92,464.49,371.69,297.84,surge,2026-04-24,8,0.836,A,224970060000
2026-05-07,2368,金像電,1450.0,4092588.0,59.34,1290.09,1051.44,894.47,surge,2026-04-24,8,0.796,A,740266905000
2026-05-07,2383,台光電,4960.0,2630939.0,130.49,4194.15,3251.68,2627.79,surge,2026-04-24,8,0.742,A,1777272656000
2026-05-07,6515,穎崴,9860.0,319508.0,31.5,9638.02,7655.19,5988.9,surge,2026-04-16,14,0.842,A,355370176000
2026-05-08,2395,研華,476.5,10464742.0,49.86,383.1,348.42,326.56,surge,2026-05-08,0,0.771,A,413723269250
2026-05-08,2059,川湖,5320.0,1475214.0,78.48,4060.64,3669.04,3548.79,gap,2026-05-08,0,0.717,A,506980572000
2026-05-08,3443,創意,5210.0,2898906.0,151.03,4099.8,3225.55,2820.86,surge,2026-05-07,1,0.715,A,698201999000
2026-05-08,2301,光寶科,204.0,98460939.0,200.86,174.16,166.35,163.41,surge,2026-05-07,1,0.817,A,472485991200
2026-05-08,2408,南亞科,274.0,130863185.0,358.57,239.99,232.73,217.84,gap,2026-05-06,2,0.805,A,849024044600
2026-05-08,2303,聯電,91.3,219273944.0,200.2,77.48,67.51,61.21,gap,2026-05-06,2,0.784,A,1148419295980
2026-05-08,2454,聯發科,3630.0,9525653.0,345.78,2593.59,2053.51,1782.26,surge,2026-05-06,2,0.601,A,5822201286000
2026-05-08,7769,鴻勁,5800.0,1128305.0,65.44,5009.96,4395.35,3972.38,surge,2026-05-04,4,0.789,A,1043594000000
2026-05-08,6669,緯穎,5200.0,4060772.0,211.16,4500.81,4144.13,4098.05,gap,2026-04-27,8,0.758,A,966372160000
2026-05-08,2383,台光電,4750.0,2812108.0,133.58,4247.09,3300.81,2662.87,surge,2026-04-24,9,0.784,A,1702025225000
2026-05-11,2408,南亞科,301.0,108987498.0,328.05,245.8,234.96,219.22,surge,2026-05-11,0,0.765,A,932686997900
2026-05-11,3481,群創,32.3,417999548.0,135.01,26.88,25.12,22.3,surge,2026-05-11,0,0.807,A,258051076019
2026-05-11,2345,智邦,2590.0,8849256.0,229.2,2232.82,1827.88,1549.87,surge,2026-05-11,0,0.842,A,1453295361000
2026-05-11,3443,創意,5730.0,2419167.0,138.62,4255.06,3307.66,2868.94,surge,2026-05-11,0,0.687,A,767888187000
2026-05-11,2301,光寶科,224.0,44158814.0,98.92,178.91,168.24,164.41,surge,2026-05-11,0,0.763,A,518808147200
2026-05-11,7769,鴻勁,6380.0,1484440.0,94.71,5140.44,4460.42,4012.18,surge,2026-05-11,0,0.762,A,1147953400000
2026-05-11,2344,華邦電,117.5,162759860.0,191.24,99.75,98.29,91.74,surge,2026-05-11,0,0.803,A,528750023500
2026-05-11,2395,研華,478.5,5602704.0,26.81,392.18,352.69,329.07,surge,2026-05-08,1,0.77,A,415459778250
2026-05-11,2059,川湖,5520.0,1794792.0,99.07,4199.63,3729.72,3581.37,gap,2026-05-08,1,0.696,A,526039992000
2026-05-11,2303,聯電,95.0,178723421.0,169.79,79.15,68.41,61.77,gap,2026-05-06,3,0.761,A,1194959837000
2026-05-11,2454,聯發科,3880.0,8690923.0,337.21,2716.1,2113.39,1816.93,surge,2026-05-06,3,0.572,A,6223179336000
2026-05-11,2360,致茂,2360.0,3303030.0,77.95,2088.79,1711.86,1416.2,surge,2026-05-04,5,0.846,A,1003579852000
2026-05-11,6669,緯穎,5340.0,2206874.0,117.85,4580.73,4183.34,4118.58,gap,2026-04-27,9,0.744,A,992389872000
2026-05-11,2383,台光電,4850.0,2728505.0,132.33,4304.51,3351.6,2699.02,surge,2026-04-24,10,0.779,A,1737857335000
2026-05-11,2368,金像電,1400.0,5404968.0,75.67,1303.99,1071.7,909.91,surge,2026-04-24,10,0.839,A,714740460000
2026-05-11,6515,穎崴,10090.0,245882.0,24.81,9680.38,7797.65,6115.87,surge,2026-04-16,16,0.843,A,363659744000
2026-05-12,3481,群創,35.5,833426756.0,295.87,27.7,25.46,22.52,gap,2026-05-12,0,0.743,A,283616507700
2026-05-12,2303,聯電,104.5,383024476.0,400.26,81.56,69.59,62.47,surge,2026-05-12,0,0.737,A,1314455820700
2026-05-12,6669,緯穎,5790.0,4213573.0,243.97,4695.9,4236.02,4146.21,surge,2026-05-12,0,0.771,A,1076018232000
2026-05-12,7769,鴻勁,6870.0,2086975.0,143.38,5305.16,4539.42,4059.41,surge,2026-05-12,0,0.724,A,1236119100000
2026-05-12,2408,南亞科,321.0,217595653.0,698.48,252.96,237.78,220.9,surge,2026-05-11,1,0.72,A,994659555900
2026-05-12,3443,創意,5570.0,2615297.0,145.67,4380.29,3381.84,2913.59,surge,2026-05-11,1,0.719,A,746446283000
2026-05-12,2301,光寶科,234.5,91946205.0,215.61,184.2,170.41,165.57,surge,2026-05-11,1,0.731,A,543127279100
2026-05-12,2344,華邦電,121.5,317628648.0,385.92,101.82,99.05,92.24,surge,2026-05-11,1,0.777,A,546750024300
2026-05-12,2395,研華,494.5,6168779.0,30.5,401.93,357.34,331.81,surge,2026-05-08,2,0.748,A,429351850250
2026-05-12,2059,川湖,5445.0,959381.0,52.24,4318.23,3785.96,3612.18,gap,2026-05-08,2,0.711,A,518892709500
2026-05-12,2454,聯發科,3700.0,11090404.0,410.34,2809.81,2165.41,1848.06,surge,2026-05-06,4,0.611,A,5934475140000
2026-05-12,2360,致茂,2440.0,4455057.0,108.7,2122.24,1735.74,1433.12,surge,2026-05-04,6,0.825,A,1037599508000
2026-05-12,2383,台光電,4900.0,2661176.0,130.4,4361.22,3402.37,2735.4,surge,2026-04-24,11,0.779,A,1755773390000
2026-05-13,7769,鴻勁,7440.0,2412372.0,179.48,5508.48,4634.52,4115.29,surge,2026-05-13,0,0.687,A,1338679200000
2026-05-13,6446,藥華藥,782.0,7395909.0,57.84,673.9,649.01,614.23,surge,2026-05-13,0,0.837,A,296870190800
2026-05-13,3481,群創,37.5,1379646184.0,517.37,28.63,25.86,22.76,gap,2026-05-12,1,0.704,A,299594902500
2026-05-13,2303,聯電,98.4,352973233.0,347.33,83.17,70.54,63.07,surge,2026-05-12,1,0.792,A,1237726820640
2026-05-13,6669,緯穎,5580.0,2928103.0,163.39,4780.1,4280.08,4169.91,surge,2026-05-12,1,0.808,A,1036991664000
2026-05-13,2408,南亞科,321.0,106103420.0,340.59,259.44,240.51,222.55,surge,2026-05-11,2,0.721,A,994659555900
2026-05-13,2301,光寶科,211.5,45474703.0,96.18,186.8,171.76,166.33,surge,2026-05-11,2,0.815,A,489856799700
2026-05-13,2344,華邦電,122.0,133243035.0,162.56,103.74,99.8,92.73,surge,2026-05-11,2,0.774,A,549000024400
2026-05-13,2395,研華,464.5,5162857.0,23.98,407.89,360.85,334.0,surge,2026-05-08,3,0.799,A,403304215250
2026-05-13,2059,川湖,5250.0,419234.0,22.01,4406.97,3833.96,3639.25,gap,2026-05-08,3,0.743,A,500309775000
2026-05-13,2454,聯發科,3495.0,9694046.0,338.81,2875.07,2209.0,1875.28,surge,2026-05-06,5,0.659,A,5605673139000
2026-05-13,2360,致茂,2405.0,2566243.0,61.72,2149.17,1757.68,1449.18,surge,2026-05-04,7,0.841,A,1022715908500
2026-05-13,2383,台光電,4930.0,1933684.0,95.33,4415.39,3452.45,2771.67,surge,2026-04-24,12,0.786,A,1766523023000
2026-05-14,2408,南亞科,341.0,181771498.0,619.84,267.21,243.81,224.51,gap,2026-05-14,0,0.717,A,1056632113900
2026-05-14,2303,聯電,108.0,333998329.0,360.72,85.53,71.77,63.81,surge,2026-05-14,0,0.752,A,1358480656800
2026-05-14,2344,華邦電,134.0,419382102.0,561.97,106.63,100.92,93.41,surge,2026-05-14,0,0.734,A,603000026800
2026-05-14,7769,鴻勁,7560.0,675412.0,51.06,5703.86,4730.44,4172.23,surge,2026-05-13,1,0.683,A,1360270800000
2026-05-14,6446,藥華藥,782.0,6655502.0,52.05,684.2,653.37,617.0,surge,2026-05-13,1,0.838,A,296870190800
2026-05-14,3481,群創,35.4,998720739.0,353.55,29.27,26.17,22.97,gap,2026-05-12,2,0.744,A,282817587960
2026-05-14,6669,緯穎,5435.0,1749793.0,95.1,4842.47,4317.95,4190.82,surge,2026-05-12,2,0.837,A,1010044748000
2026-05-14,2301,光寶科,207.0,42081593.0,87.11,188.73,172.91,167.0,surge,2026-05-11,3,0.837,A,479434314600
2026-05-14,2395,研華,465.0,4931462.0,22.93,413.33,364.27,336.17,surge,2026-05-08,4,0.802,A,403738342500
2026-05-14,2059,川湖,5010.0,230619.0,11.55,4464.4,3872.52,3661.9,gap,2026-05-08,4,0.784,A,477438471000
2026-05-14,2454,聯發科,3405.0,7103890.0,241.89,2925.54,2248.22,1900.56,surge,2026-05-06,6,0.688,A,5461321041000
2026-05-14,2383,台光電,4920.0,2342222.0,115.24,4463.45,3500.57,2807.18,surge,2026-04-24,13,0.796,A,1762939812000
2026-05-14,2368,金像電,1430.0,7002469.0,100.14,1326.66,1102.03,933.33,surge,2026-04-24,13,0.845,A,730056327000
2026-05-15,2303,聯電,110.0,411144731.0,452.26,87.86,73.03,64.63,surge,2026-05-14,1,0.747,A,1383637706000
2026-05-15,2344,華邦電,129.5,348302189.0,451.05,108.8,101.76,93.38,surge,2026-05-14,1,0.763,A,582750025900
2026-05-15,7769,鴻勁,6895.0,852504.0,58.78,5817.3,4801.41,4217.23,surge,2026-05-13,2,0.756,A,1240617350000
2026-05-15,6446,藥華藥,826.0,6962306.0,57.51,697.7,659.45,623.09,surge,2026-05-13,2,0.794,A,313573884400
2026-05-15,3481,群創,36.1,892798512.0,322.3,29.92,26.51,23.28,gap,2026-05-12,3,0.728,A,288410026140
2026-05-15,2395,研華,459.5,4933263.0,22.67,417.72,367.5,338.93,surge,2026-05-08,5,0.816,A,398962942750
2026-05-15,2059,川湖,4860.0,275815.0,13.4,4502.08,3903.36,3672.12,gap,2026-05-08,5,0.815,A,463143906000
2026-05-15,2454,聯發科,3260.0,7341025.0,239.32,2957.39,2284.33,1941.42,surge,2026-05-06,7,0.732,A,5228753772000
2026-05-18,3481,群創,38.7,944727000.0,365.61,30.76,26.93,23.64,surge,2026-05-18,0,0.728,A,309181939380
2026-05-18,2303,聯電,111.0,262112000.0,290.94,90.07,74.3,65.57,surge,2026-05-14,2,0.748,A,1396216230600
2026-05-18,2344,華邦電,130.5,190748000.0,248.93,110.87,102.8,94.64,surge,2026-05-14,2,0.761,A,587250026100
2026-05-18,6446,藥華藥,806.0,4365000.0,35.18,708.02,664.53,627.85,surge,2026-05-13,3,0.813,A,305981296400
2026-05-18,2301,光寶科,207.5,26494000.0,54.98,191.87,175.16,168.99,surge,2026-05-11,5,0.844,A,480592368500
2026-05-18,2395,研華,457.5,4056000.0,18.56,421.51,370.42,340.65,surge,2026-05-08,6,0.822,A,397226433750
2026-05-18,2376,技嘉,330.5,38488000.0,127.2,300.18,270.46,257.08,surge,2026-05-06,8,0.847,A,221398281450
2026-05-18,2454,聯發科,3400.0,6217000.0,211.38,2999.55,2324.75,1989.13,surge,2026-05-06,8,0.714,A,5453301480000
2026-05-19,2303,聯電,113.0,271700000.0,307.02,92.25,75.57,66.35,surge,2026-05-14,3,0.74,A,1421373279800
2026-05-19,6446,藥華藥,796.0,3446000.0,27.43,716.39,668.84,630.63,surge,2026-05-13,4,0.823,A,302185002400
2026-05-19,2395,研華,461.5,4072000.0,18.79,425.32,373.4,342.64,surge,2026-05-08,7,0.817,A,400699451750
