date,stock_code,stock_name,close,volume,turnover,ema20,ema60,ema120,signal_type,entry_date,d,r20,scenario,market_cap,exit_10pct_date,max_return_20d,ema20_cross_date,first_r_date
2025-12-10,2404,漢唐,877.0,5734255.0,50.29,807.86,835.37,809.19,gap,2025-11-13,19,0.852,A,167144535900,,16.31,2025-12-05,False
2025-12-11,2345,智邦,1135.0,16597109.0,188.38,1012.71,991.74,939.73,surge,2025-12-10,1,0.862,A,636868816500,,11.45,2025-12-08,False
2025-12-11,2344,華邦電,68.4,288345883.0,197.23,60.96,50.75,40.69,surge,2025-12-08,3,0.853,A,307800013680,,58.63,2025-12-03,False
2025-12-11,2454,聯發科,1395.0,10005124.0,139.57,1356.7,1330.9,1335.71,surge,2025-11-26,11,0.852,B,2237457519000,,9.32,2025-11-25,False
2025-12-11,3443,創意,2185.0,3849831.0,84.12,2064.49,1781.12,1577.2,surge,2025-11-25,12,0.873,A,292816001500,,13.96,2025-10-30,False
2025-12-11,2383,台光電,1595.0,4675458.0,74.57,1458.91,1340.55,1202.55,surge,2025-11-25,12,0.858,A,571522154500,,6.27,2025-11-24,False
2025-12-11,2368,金像電,603.0,9874279.0,59.54,576.51,509.41,446.36,surge,2025-11-25,12,0.9,A,307848926700,,15.59,2025-10-29,False
2025-12-12,2344,華邦電,74.6,543798403.0,405.67,62.26,51.53,41.25,surge,2025-12-12,0,0.806,A,335700014920,,45.44,2025-12-03,False
2025-12-12,2345,智邦,1155.0,5584329.0,64.5,1026.26,997.1,943.29,surge,2025-12-10,2,0.847,A,648091174500,,9.52,2025-12-08,False
2025-12-12,1303,南亞,61.1,38711443.0,23.65,58.35,50.32,44.85,surge,2025-11-27,11,0.892,A,484573199760,,9.66,2025-11-05,False
2025-12-12,2454,聯發科,1405.0,5427610.0,76.26,1361.3,1333.33,1336.85,surge,2025-11-26,12,0.841,B,2253496641000,,8.54,2025-11-25,False
2025-12-12,3443,創意,2275.0,3942560.0,89.69,2084.54,1797.32,1588.74,surge,2025-11-25,13,0.841,A,304877072500,2025-12-16,9.45,2025-10-30,False
2025-12-12,2383,台光電,1605.0,2675966.0,42.95,1472.82,1349.22,1209.2,surge,2025-11-25,13,0.852,A,575105365500,,5.61,2025-11-24,False
2025-12-12,2368,金像電,618.0,7432286.0,45.93,580.46,512.97,449.2,surge,2025-11-25,13,0.872,A,315506860200,,12.78,2025-10-29,False
2025-12-12,2449,京元電子,230.0,19094010.0,43.92,219.21,197.18,172.18,surge,2025-11-20,16,0.888,A,281231373000,,17.61,2025-11-24,True
2025-12-15,2345,智邦,1210.0,9081714.0,109.89,1041.45,997.24,982.28,surge,2025-12-10,3,0.809,A,678952659000,,4.55,2025-12-08,False
2025-12-15,1303,南亞,60.5,32503687.0,19.66,59.2,55.69,54.22,surge,2025-11-27,12,0.899,A,479814706800,,10.74,2025-11-05,False
2025-12-15,2454,聯發科,1420.0,10012197.0,142.17,1356.04,1267.97,1231.02,surge,2025-11-26,13,0.827,A,2277555324000,,7.39,2025-11-25,False
2025-12-15,3443,創意,2200.0,2357074.0,51.86,2181.01,2176.79,2175.87,surge,2025-11-25,14,0.872,A,294826180000,,13.18,2025-10-30,False
2025-12-15,2383,台光電,1605.0,2641880.0,42.4,1510.2,1474.82,1463.19,surge,2025-11-25,14,0.85,A,575105365500,,5.61,2025-11-24,False
2025-12-15,2368,金像電,603.0,6236566.0,37.61,602.09,598.25,596.42,surge,2025-11-25,14,0.893,A,307848926700,,15.59,2025-10-29,False
2025-12-16,2345,智邦,1160.0,8153657.0,94.58,1052.74,1002.58,985.22,surge,2025-12-10,4,0.842,A,650896764000,,9.05,2025-12-08,False
2025-12-16,2454,聯發科,1420.0,9341946.0,132.66,1362.13,1272.96,1234.14,surge,2025-11-26,14,0.821,A,2277555324000,,7.39,2025-11-25,False
2025-12-17,2344,華邦電,73.9,454004106.0,335.51,64.97,60.59,59.13,surge,2025-12-12,3,0.808,A,332550014780,,46.82,2025-12-03,False
2025-12-17,2345,智邦,1185.0,6644754.0,78.74,1065.33,1008.56,988.52,surge,2025-12-10,5,0.828,A,664924711500,,6.75,2025-12-08,False
2025-12-17,2454,聯發科,1425.0,9223276.0,131.43,1368.11,1277.94,1237.29,surge,2025-11-26,15,0.818,A,2285574885000,,7.02,2025-11-25,False
2025-12-18,2344,華邦電,74.5,531280423.0,395.8,65.88,61.04,59.38,surge,2025-12-12,4,0.802,A,335250014900,,56.38,2025-12-03,False
2025-12-18,2345,智邦,1180.0,4629909.0,54.63,1076.25,1014.18,991.69,surge,2025-12-10,6,0.835,A,662119122000,,7.2,2025-12-08,False
2025-12-18,2454,聯發科,1420.0,5601522.0,79.54,1373.06,1282.6,1240.31,surge,2025-11-26,16,0.821,A,2277555324000,,7.39,2025-11-25,False
2025-12-19,2345,智邦,1175.0,6311693.0,74.16,1085.66,1019.45,994.72,surge,2025-12-10,7,0.841,A,659313532500,,7.66,2025-12-08,False
2025-12-19,1303,南亞,59.9,126489251.0,75.77,58.9,56.01,54.48,surge,2025-11-27,16,0.88,A,475056213840,,32.55,2025-12-18,True
2025-12-19,2454,聯發科,1410.0,8310030.0,117.17,1376.57,1286.78,1243.12,surge,2025-11-26,17,0.823,A,2261516202000,,8.16,2025-11-25,False
2025-12-19,2383,台光電,1550.0,2430074.0,37.67,1510.85,1479.3,1466.24,surge,2025-11-25,18,0.848,A,555397705000,,9.35,2025-12-18,True
2025-12-19,2368,金像電,608.0,9862253.0,59.96,599.7,597.77,596.29,surge,2025-11-25,18,0.896,A,310401571200,,14.64,2025-12-18,True
2025-12-22,2344,華邦電,73.1,238544600.0,174.38,67.03,61.76,59.8,surge,2025-12-12,6,0.826,A,328950014620,,59.37,2025-12-03,False
2025-12-22,2345,智邦,1170.0,4448509.0,52.05,1093.69,1024.39,997.61,surge,2025-12-10,8,0.851,A,656507943000,,8.12,2025-12-08,False
2025-12-22,1303,南亞,60.4,69732905.0,42.12,59.04,56.15,54.58,surge,2025-11-27,17,0.874,A,479021624640,,31.46,2025-12-18,False
2025-12-22,2454,聯發科,1400.0,6073797.0,85.03,1378.81,1290.49,1245.71,surge,2025-11-26,18,0.834,A,2245477080000,,8.93,2025-11-25,False
2025-12-22,2383,台光電,1600.0,2386851.0,38.19,1519.34,1483.26,1468.45,surge,2025-11-25,19,0.825,A,573313760000,,5.94,2025-12-18,False
2025-12-22,2368,金像電,650.0,12059991.0,78.39,604.49,599.48,597.18,surge,2025-11-25,19,0.831,A,331843785000,,7.23,2025-12-18,False
2025-12-23,2344,華邦電,73.0,155196257.0,113.29,67.6,62.13,60.02,surge,2025-12-12,7,0.833,A,328500014600,,59.59,2025-12-03,False
2025-12-23,2345,智邦,1185.0,3032302.0,35.93,1102.39,1029.66,1000.71,surge,2025-12-10,9,0.844,A,664924711500,,6.75,2025-12-08,False
2025-12-23,1303,南亞,58.8,62689338.0,36.86,59.02,56.24,54.65,surge,2025-11-27,18,0.88,A,466332310080,,35.03,2025-12-18,False
2025-12-23,2454,聯發科,1390.0,5671118.0,78.83,1379.87,1293.75,1248.1,surge,2025-11-26,19,0.853,A,2229437958000,,9.71,2025-11-25,False
2025-12-24,2408,南亞科,189.0,118963502.0,224.84,163.93,152.93,148.68,surge,2025-12-24,0,0.838,A,585640673100,,45.5,2025-11-26,True
2025-12-24,2344,華邦電,76.9,321347803.0,247.12,68.49,62.62,60.3,surge,2025-12-12,8,0.795,A,346050015380,,51.5,2025-12-03,False
2025-12-24,2345,智邦,1190.0,4707677.0,56.02,1110.73,1034.91,1003.84,surge,2025-12-10,10,0.843,A,667730301000,,6.3,2025-12-08,False
2025-12-24,1303,南亞,58.1,51548933.0,29.95,58.93,56.3,54.7,surge,2025-11-27,19,0.88,A,460780734960,,36.66,2025-12-23,True
2025-12-26,2408,南亞科,189.0,78418819.0,148.21,166.31,154.11,149.35,surge,2025-12-24,1,0.844,A,585640673100,,51.32,2025-11-26,False
2025-12-26,2344,華邦電,76.5,274963547.0,210.35,69.25,63.07,60.57,surge,2025-12-12,9,0.808,A,344250015300,,52.29,2025-12-03,False
2025-12-26,2345,智邦,1215.0,2702035.0,32.83,1120.66,1040.82,1007.33,surge,2025-12-10,11,0.827,A,681758248500,,4.12,2025-12-08,False
2025-12-29,2408,南亞科,188.5,72720023.0,137.08,168.43,155.24,149.99,surge,2025-12-24,2,0.85,A,584091359150,,51.72,2025-11-26,False
2025-12-29,2344,華邦電,76.9,166636334.0,128.14,69.98,63.52,60.84,surge,2025-12-12,10,0.81,A,346050015380,,51.5,2025-12-03,False
2025-12-29,2345,智邦,1215.0,3297684.0,40.07,1129.65,1046.53,1010.76,surge,2025-12-10,12,0.824,A,681758248500,,4.12,2025-12-08,False
2025-12-30,2344,華邦電,83.7,405326803.0,339.26,71.28,64.19,61.22,surge,2025-12-30,0,0.823,A,376650016740,,51.73,2025-12-03,False
2025-12-30,2408,南亞科,194.5,152110265.0,295.85,170.91,156.53,150.73,surge,2025-12-24,3,0.829,A,602683126550,,52.7,2025-11-26,False
2025-12-30,2345,智邦,1190.0,2071470.0,24.65,1135.39,1051.23,1013.73,surge,2025-12-10,13,0.838,A,667730301000,,6.3,2025-12-08,False
2025-12-31,2344,華邦電,82.6,340682906.0,281.4,72.36,64.79,61.57,surge,2025-12-30,1,0.841,A,371700016520,,57.38,2025-12-03,False
2025-12-31,2449,京元電子,247.5,63445168.0,157.03,225.66,216.42,211.72,surge,2025-12-29,2,0.896,A,302629412250,,25.66,2025-12-19,True
2025-12-31,2408,南亞科,193.0,115478826.0,222.87,173.01,157.72,151.43,surge,2025-12-24,4,0.839,A,598035184700,,53.89,2025-11-26,False
2025-12-31,2345,智邦,1185.0,3320103.0,39.34,1140.12,1055.62,1016.56,surge,2025-12-10,14,0.839,A,664924711500,,6.75,2025-12-08,False
2026-01-02,2344,華邦電,90.8,414793767.0,376.63,74.12,65.64,62.05,surge,2026-01-02,0,0.787,A,408600018160,,43.17,2025-12-03,False
2026-01-02,2408,南亞科,207.0,138960869.0,287.65,176.25,159.34,152.35,surge,2026-01-02,0,0.82,A,641415975300,,57.73,2025-11-26,False
2026-01-02,2449,京元電子,267.5,57297864.0,153.27,229.65,218.09,212.64,surge,2026-01-02,0,0.841,A,327084314250,,16.26,2025-12-19,False
2026-01-02,2345,智邦,1145.0,4120258.0,47.18,1140.58,1058.55,1018.68,surge,2025-12-10,15,0.858,A,642479995500,,10.48,2025-12-08,False
2026-01-05,3481,群創,19.9,536713013.0,106.81,14.86,13.59,13.08,surge,2026-01-05,0,0.704,A,158985028260,,44.72,2025-12-23,True
2026-01-05,2344,華邦電,95.5,435516103.0,415.92,76.15,66.62,62.61,surge,2026-01-02,1,0.757,A,429750019100,,36.13,2025-12-03,False
2026-01-05,2408,南亞科,208.0,114428383.0,238.01,179.27,160.93,153.27,surge,2026-01-02,1,0.821,A,644514603200,,56.97,2025-11-26,False
2026-01-05,2449,京元電子,263.0,43235444.0,113.71,232.82,219.57,213.48,surge,2026-01-02,1,0.855,A,321581961300,,18.25,2025-12-19,False
2026-01-05,2345,智邦,1185.0,5294117.0,62.74,1144.81,1062.7,1021.43,surge,2025-12-10,16,0.828,A,664924711500,,6.75,2025-12-08,False
2026-01-06,2344,華邦電,104.0,403567044.0,419.71,78.81,67.85,63.29,surge,2026-01-06,0,0.722,A,468000020800,,25.0,2025-12-03,False
2026-01-06,2408,南亞科,228.5,154970722.0,354.11,183.96,163.15,154.51,surge,2026-01-06,0,0.768,A,708036475150,,42.89,2025-11-26,False
2026-01-06,3481,群創,21.85,1042548581.0,227.8,15.53,13.86,13.22,surge,2026-01-06,0,0.654,A,174563963190,,31.81,2025-12-23,False
2026-01-06,3443,創意,2485.0,5022467.0,124.81,2159.62,2156.02,2162.91,surge,2026-01-06,0,0.851,B,333019571500,,9.66,2025-12-30,True
2026-01-06,2449,京元電子,267.0,25829669.0,68.97,236.08,221.12,214.36,surge,2026-01-02,2,0.844,A,326472941700,,16.48,2025-12-19,False
2026-01-06,2345,智邦,1240.0,6798559.0,84.3,1153.88,1068.51,1025.04,surge,2025-12-10,17,0.796,A,695786196000,2026-01-30,2.02,2025-12-08,False
2026-01-07,2344,華邦電,106.5,351786974.0,374.65,81.44,69.11,64.01,surge,2026-01-06,1,0.712,A,479250021300,,22.07,2025-12-03,False
2026-01-07,2408,南亞科,241.0,166211293.0,400.57,189.39,165.7,155.94,surge,2026-01-06,1,0.733,A,746769323900,,35.48,2025-11-26,False
2026-01-07,3481,群創,22.15,358140346.0,79.33,16.16,14.13,13.37,surge,2026-01-06,1,0.645,A,176960722410,,30.02,2025-12-23,False
2026-01-07,3443,創意,2490.0,3407411.0,84.84,2191.08,2166.97,2168.32,surge,2026-01-06,1,0.847,B,333689631000,,9.44,2025-12-30,False
2026-01-07,2449,京元電子,266.5,25557113.0,68.11,238.98,222.61,215.22,surge,2026-01-02,3,0.846,A,325861569150,,16.7,2025-12-19,False
2026-01-07,2345,智邦,1205.0,4013280.0,48.36,1158.75,1072.98,1028.02,surge,2025-12-10,18,0.818,A,676147069500,,4.98,2025-12-08,False
2026-01-08,1303,南亞,67.0,258690382.0,173.32,59.8,57.25,55.42,surge,2026-01-07,1,0.881,A,531365047200,,21.94,2026-01-05,True
2026-01-08,2360,致茂,925.0,4313269.0,39.9,814.76,810.29,816.33,gap,2026-01-07,1,0.843,B,393352272500,,12.43,2025-12-31,True
2026-01-08,2344,華邦電,108.5,200419065.0,217.45,84.02,70.41,64.74,surge,2026-01-06,2,0.703,A,488250021700,,19.82,2025-12-03,False
2026-01-08,2408,南亞科,241.5,90272147.0,218.01,194.36,168.19,157.35,surge,2026-01-06,2,0.734,A,748318637850,,35.2,2025-11-26,False
2026-01-08,3481,群創,20.75,218271681.0,45.29,16.59,14.35,13.49,surge,2026-01-06,2,0.689,A,165775846050,,38.8,2025-12-23,False
2026-01-08,3443,創意,2450.0,1848319.0,45.28,2215.74,2176.25,2172.98,surge,2026-01-06,2,0.86,A,328329155000,,11.22,2025-12-30,False
2026-01-08,2449,京元電子,263.0,18209796.0,47.89,241.26,223.93,216.01,surge,2026-01-02,4,0.857,A,321581961300,,18.25,2025-12-19,False
2026-01-08,2345,智邦,1265.0,7786306.0,98.5,1168.87,1079.28,1031.93,surge,2025-12-10,19,0.787,A,709814143500,2026-01-30,-1.98,2025-12-08,False
2026-01-09,2303,聯電,55.1,308464457.0,169.96,50.32,48.1,46.88,gap,2026-01-07,2,0.899,A,693076705460,,38.29,2026-01-05,True
2026-01-09,2360,致茂,923.0,2277613.0,21.02,825.07,813.98,818.09,gap,2026-01-07,2,0.843,B,392501781100,,12.68,2025-12-31,False
2026-01-09,2344,華邦電,97.8,83406112.0,81.57,85.33,71.3,65.29,surge,2026-01-06,3,0.782,A,440100019560,,32.92,2025-12-03,False
2026-01-09,2408,南亞科,217.5,21095873.0,45.88,196.56,169.8,158.35,surge,2026-01-06,3,0.819,A,673951568250,,50.11,2025-11-26,False
2026-01-09,3481,群創,20.0,171731636.0,34.35,16.92,14.53,13.6,surge,2026-01-06,3,0.716,A,159783948000,,44.0,2025-12-23,False
2026-01-09,3443,創意,2365.0,2612546.0,61.79,2229.95,2182.43,2176.15,surge,2026-01-06,3,0.891,A,316938143500,,15.22,2025-12-30,False
2026-01-09,2449,京元電子,263.5,20399595.0,53.75,243.38,225.23,216.8,surge,2026-01-02,5,0.854,A,322193333850,,18.03,2025-12-19,False
2026-01-12,2313,華通,127.0,103712779.0,131.72,100.47,90.19,85.56,surge,2026-01-12,0,0.759,A,151361216200,,51.18,2025-12-11,True
2026-01-12,2303,聯電,55.3,187847375.0,103.88,50.79,48.33,47.02,gap,2026-01-07,3,0.896,A,695592410380,,37.79,2026-01-05,False
2026-01-12,2360,致茂,954.0,3263663.0,31.14,837.35,818.57,820.34,gap,2026-01-07,3,0.815,B,405684397800,,9.01,2025-12-31,False
2026-01-12,2344,華邦電,102.0,56471038.0,57.6,86.92,72.31,65.89,surge,2026-01-06,4,0.756,A,459000020400,,27.45,2025-12-03,False
2026-01-12,3443,創意,2435.0,2536550.0,61.76,2249.48,2190.72,2180.43,surge,2026-01-06,4,0.864,A,326318976500,,11.91,2025-12-30,False
2026-01-12,2449,京元電子,270.0,24159085.0,65.23,245.92,226.7,217.68,surge,2026-01-02,6,0.833,A,330141177000,,15.19,2025-12-19,False
2026-01-13,2404,漢唐,1080.0,8944562.0,96.6,962.06,882.25,840.08,surge,2026-01-13,0,0.889,A,205833636000,2026-01-26,6.48,2025-12-05,False
2026-01-13,3481,群創,22.65,207098185.0,46.91,17.9,15.03,13.89,surge,2026-01-12,1,0.699,A,180955321110,,27.15,2025-12-23,False
2026-01-13,2313,華通,135.0,194678202.0,262.82,103.75,91.66,86.38,surge,2026-01-12,1,0.719,A,160895781000,,42.22,2025-12-11,False
2026-01-13,2360,致茂,984.0,3389491.0,33.35,851.31,824.0,823.05,gap,2026-01-07,4,0.789,A,418441768800,,5.69,2025-12-31,False
2026-01-13,2344,華邦電,99.8,42978779.0,42.89,88.15,73.21,66.45,surge,2026-01-06,5,0.778,A,449100019960,,30.26,2025-12-03,False
2026-01-13,3443,創意,2420.0,2448233.0,59.25,2265.72,2198.23,2184.39,surge,2026-01-06,5,0.867,A,324308798000,,12.6,2025-12-30,False
2026-01-13,2449,京元電子,270.5,27923161.0,75.53,248.26,228.13,218.55,surge,2026-01-02,7,0.832,A,330752549550,,14.97,2025-12-19,False
2026-01-14,3481,群創,24.4,172851849.0,42.18,18.52,15.34,14.06,surge,2026-01-14,0,0.68,A,194936416560,2026-01-29,18.03,2025-12-23,False
2026-01-14,1519,華城,893.0,10364734.0,92.56,778.91,739.86,716.7,surge,2026-01-14,0,0.866,A,282081554400,,20.94,2026-01-08,True
2026-01-14,2404,漢唐,1150.0,8701305.0,100.07,979.96,891.03,845.21,surge,2026-01-13,1,0.835,A,219174705000,2026-01-21,0.0,2025-12-05,False
2026-01-14,2313,華通,132.5,87910228.0,116.48,106.49,93.0,87.14,surge,2026-01-12,2,0.737,A,157916229500,,44.91,2025-12-11,False
2026-01-14,2360,致茂,989.0,2875840.0,28.44,864.43,829.41,825.79,gap,2026-01-07,5,0.783,A,420567997300,,6.17,2025-12-31,False
2026-01-14,2344,華邦電,99.8,23626210.0,23.58,89.26,74.08,67.01,surge,2026-01-06,6,0.78,A,449100019960,,30.26,2025-12-03,False
2026-01-14,3443,創意,2420.0,3497518.0,84.64,2280.42,2205.5,2188.28,surge,2026-01-06,6,0.862,A,324308798000,,12.6,2025-12-30,False
2026-01-14,2449,京元電子,270.5,15675308.0,42.4,250.38,229.52,219.41,surge,2026-01-02,8,0.83,A,330752549550,,15.9,2025-12-19,False
2026-01-15,1303,南亞,69.7,226595276.0,157.94,61.72,58.36,56.14,surge,2026-01-15,0,0.861,A,552778265520,,19.94,2026-01-05,False
2026-01-15,3481,群創,24.95,174985764.0,43.66,19.13,15.66,14.24,surge,2026-01-14,1,0.672,A,199330475130,2026-01-28,15.43,2025-12-23,False
2026-01-15,1519,華城,907.0,15089557.0,136.86,791.11,745.34,719.84,surge,2026-01-14,1,0.851,A,286503885600,,19.07,2026-01-08,False
2026-01-15,2404,漢唐,1150.0,4219278.0,48.52,996.15,899.52,850.24,surge,2026-01-13,2,0.837,A,219174705000,2026-01-21,-4.35,2025-12-05,False
2026-01-15,2313,華通,141.0,127054438.0,179.15,109.78,94.57,88.03,surge,2026-01-12,3,0.696,A,168046704600,,45.39,2025-12-11,False
2026-01-15,2360,致茂,966.0,2113518.0,20.42,874.1,833.88,828.11,gap,2026-01-07,6,0.802,A,410787346200,,19.57,2025-12-31,False
2026-01-15,2344,華邦電,99.2,22752094.0,22.57,90.2,74.91,67.54,surge,2026-01-06,7,0.79,A,446400019840,,31.05,2025-12-03,False
2026-01-15,3443,創意,2505.0,3233264.0,80.99,2301.8,2215.32,2193.52,surge,2026-01-06,7,0.829,A,335699809500,,8.78,2025-12-30,False
2026-01-15,2449,京元電子,267.5,19953479.0,53.38,252.01,230.77,220.2,surge,2026-01-02,9,0.841,A,327084314250,,18.32,2025-12-19,False
2026-01-16,2308,台達電,1125.0,24482607.0,275.43,1012.75,965.55,943.03,surge,2026-01-16,0,0.875,A,2922236212500,,23.11,2025-12-19,True
2026-01-16,6446,藥華藥,587.0,9863712.0,57.9,515.04,502.84,497.02,surge,2026-01-16,0,0.853,A,222842457800,,32.71,2026-01-05,True
2026-01-16,1303,南亞,73.8,370162871.0,273.18,62.87,58.87,56.43,surge,2026-01-15,1,0.815,A,585294634080,,23.04,2026-01-05,False
2026-01-16,3481,群創,26.6,203092092.0,54.02,19.84,16.02,14.44,surge,2026-01-14,2,0.639,A,212512650840,2026-01-27,8.27,2025-12-23,False
2026-01-16,1519,華城,965.0,15052406.0,145.26,807.67,752.54,723.9,surge,2026-01-14,2,0.798,A,304824972000,,11.92,2026-01-08,False
2026-01-16,2404,漢唐,1100.0,9506554.0,104.57,1006.04,906.09,854.37,surge,2026-01-13,3,0.876,A,209645370000,2026-01-22,-0.45,2025-12-05,False
2026-01-16,2408,南亞科,250.0,16081545.0,40.2,213.36,180.4,164.77,surge,2026-01-12,4,0.791,A,774656975000,,30.6,2025-11-26,False
2026-01-16,2313,華通,142.0,71377491.0,101.36,112.85,96.13,88.93,surge,2026-01-12,4,0.696,A,169238525200,,58.8,2025-12-11,False
2026-01-16,2303,聯電,58.5,306202499.0,179.13,52.4,49.24,47.57,gap,2026-01-07,7,0.85,A,735843689100,,30.26,2026-01-05,False
2026-01-16,2360,致茂,989.0,1840855.0,18.21,885.04,838.97,830.77,gap,2026-01-07,7,0.785,A,420567997300,,23.86,2025-12-31,False
2026-01-16,3443,創意,2510.0,3611838.0,90.66,2321.63,2224.99,2198.75,surge,2026-01-06,8,0.83,A,336369869000,,8.57,2025-12-30,False
2026-01-16,2449,京元電子,273.5,26587387.0,72.72,254.05,232.17,221.08,surge,2026-01-02,10,0.826,A,334420784850,,19.2,2025-12-19,False
2026-01-19,2344,華邦電,116.5,54995554.0,64.07,94.11,77.27,68.98,gap,2026-01-19,0,0.772,A,524250023300,2026-01-22,11.59,2025-12-03,False
2026-01-19,2408,南亞科,275.0,13083599.0,35.98,219.23,183.5,166.59,gap,2026-01-19,0,0.762,A,852122672500,,18.73,2025-11-26,False
2026-01-19,3481,群創,28.8,243265641.0,70.06,20.7,16.43,14.68,gap,2026-01-19,0,0.641,A,230088885120,2026-01-22,-5.73,2025-12-23,False
2026-01-19,3443,創意,2695.0,3721814.0,100.3,2357.19,2240.4,2206.95,surge,2026-01-19,0,0.836,A,361162070500,2026-02-05,1.11,2025-12-30,False
2026-01-19,1303,南亞,79.4,362661421.0,287.95,64.45,59.54,56.81,surge,2026-01-19,0,0.773,A,629707235040,2026-02-02,19.52,2026-01-05,False
2026-01-19,2308,台達電,1120.0,12864701.0,144.08,1022.97,970.61,945.95,surge,2026-01-16,1,0.883,A,2909248496000,,28.12,2025-12-19,False
2026-01-19,6446,藥華藥,577.0,7819123.0,45.12,520.94,505.27,498.34,surge,2026-01-16,1,0.867,A,219046163800,,35.01,2026-01-05,False
2026-01-19,1519,華城,963.0,8846226.0,85.19,822.46,759.44,727.85,surge,2026-01-14,3,0.8,A,304193210400,,12.15,2026-01-08,False
2026-01-19,2404,漢唐,1095.0,3112930.0,34.09,1014.51,912.29,858.35,surge,2026-01-13,4,0.88,A,208692436500,2026-01-23,-1.37,2025-12-05,False
2026-01-19,2313,華通,143.5,78639011.0,112.85,115.77,97.68,89.83,surge,2026-01-12,5,0.69,A,171026256100,,57.14,2025-12-11,False
2026-01-19,2303,聯電,62.5,340870889.0,213.04,53.36,49.67,47.82,gap,2026-01-07,8,0.795,A,786157787500,,21.92,2026-01-05,False
2026-01-19,2360,致茂,950.0,2893172.0,27.49,891.23,842.61,832.74,gap,2026-01-07,8,0.821,A,403983415000,,32.11,2025-12-31,False
2026-01-19,2449,京元電子,271.5,18283023.0,49.64,255.72,233.46,221.92,surge,2026-01-02,11,0.836,A,331975294650,,20.07,2025-12-19,False
2026-01-20,2303,聯電,67.8,471877466.0,319.93,54.74,50.27,48.15,surge,2026-01-20,0,0.773,A,852823967880,2026-02-02,12.39,2026-01-05,False
2026-01-20,2360,致茂,1030.0,4547148.0,46.84,904.44,848.75,836.0,surge,2026-01-20,0,0.836,A,438003071000,,33.98,2025-12-31,False
2026-01-20,2344,華邦電,113.0,52267677.0,59.06,95.91,78.44,69.71,gap,2026-01-19,1,0.803,A,508500022600,2026-02-06,15.04,2025-12-03,False
2026-01-20,2408,南亞科,272.0,27036020.0,73.54,224.26,186.4,168.34,gap,2026-01-19,1,0.778,A,842826788800,,20.04,2025-11-26,False
2026-01-20,3481,群創,27.15,207345365.0,56.29,21.31,16.79,14.89,gap,2026-01-19,1,0.691,A,216906709410,2026-01-23,0.0,2025-12-23,False
2026-01-20,3443,創意,2700.0,2034495.0,54.93,2389.84,2255.46,2215.1,surge,2026-01-19,1,0.839,A,361832130000,2026-02-05,2.59,2025-12-30,False
2026-01-20,1303,南亞,76.4,229688124.0,175.48,65.59,60.09,57.14,surge,2026-01-19,1,0.807,A,605914770240,,24.21,2026-01-05,False
2026-01-20,2308,台達電,1130.0,7555816.0,85.38,1033.16,975.84,949.0,surge,2026-01-16,2,0.88,A,2935223929000,,26.99,2025-12-19,False
2026-01-20,6446,藥華藥,582.0,2892983.0,16.84,526.75,507.78,499.72,surge,2026-01-16,2,0.86,A,220944310800,,33.85,2026-01-05,False
2026-01-20,1519,華城,1005.0,8949618.0,89.94,839.85,767.49,732.43,surge,2026-01-14,4,0.768,A,317460204000,,7.46,2026-01-08,False
2026-01-20,2404,漢唐,1080.0,2072488.0,22.38,1020.75,917.78,862.01,surge,2026-01-13,5,0.893,A,205833636000,2026-01-26,4.63,2025-12-05,False
2026-01-20,2313,華通,148.0,69647761.0,103.08,118.84,99.33,90.79,surge,2026-01-12,6,0.673,A,176389448800,,52.36,2025-12-11,False
